2020-01-02 17:07:45,586 [myid:] - INFO  [NIOWorkerThread-15:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100017c89060000]
2020-01-02 17:07:45,587 [myid:] - INFO  [NIOWorkerThread-15:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:49432 which had sessionid 0x100017c89060000
2020-01-02 17:07:49,957 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100017c89060000, timeout of 4000ms exceeded
2020-01-02 17:07:49,957 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100017c89060000
2020-01-02 17:08:08,884 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:49436
2020-01-02 17:08:08,894 [myid:] - INFO  [NIOWorkerThread-4:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:49436
2020-01-02 17:08:08,898 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100017c89060002 with negotiated timeout 4000 for client /127.0.0.1:49436
2020-01-02 17:11:06,072 [myid:] - WARN  [NIOWorkerThread-1:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100017c89060002, likely client has closed socket
2020-01-02 17:11:06,073 [myid:] - INFO  [NIOWorkerThread-1:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100017c89060002]
2020-01-02 17:11:06,074 [myid:] - INFO  [NIOWorkerThread-1:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:49436 which had sessionid 0x100017c89060002
2020-01-02 17:11:09,956 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100017c89060002, timeout of 4000ms exceeded
2020-01-02 17:11:09,957 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100017c89060002
2020-01-02 17:11:13,461 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:49438
2020-01-02 17:11:13,468 [myid:] - INFO  [NIOWorkerThread-4:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:49438
2020-01-02 17:11:13,469 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100017c89060003 with negotiated timeout 4000 for client /127.0.0.1:49438
2020-01-02 17:12:59,139 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@841] - Got user-level KeeperException when processing sessionid:0x100017c89060001 type:delete cxid:0x3b zxid:0x128 txntype:-1 reqpath:n/a Error Path:/ydy Error:KeeperErrorCode = NoNode for /ydy
2020-01-02 17:13:27,693 [myid:] - WARN  [NIOWorkerThread-2:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100017c89060003, likely client has closed socket
2020-01-02 17:13:27,694 [myid:] - INFO  [NIOWorkerThread-2:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100017c89060003]
